game_date,top_team,top_final,bottom_final,bottom_team,top_spread,top_spread_odds,top_ml_odds,top_total,top_total_odds,bottom_spread,bottom_spread_odds,bottom_ml_odds,bottom_total,bottom_total_odds
2020-02-09,Bradley,69,58,Evansville,-12.5,-110,-1000,132.5,-110,12.5,-110,650,132.5,-110
2020-02-09,Wisconsin,70,57,OhioState,-1.0,-110,-120,122.5,-110,1.0,-110,100,122.5,-110
2020-02-09,Quinnipiac,63,65,Manhattan,-1.5,-110,-120,132.5,-110,1.5,-110,100,132.5,-110
2020-02-09,LoyolaChicago,70,68,Valparaiso,-8.5,-110,-430,132.0,-110,8.5,-110,330,132.0,-110
2020-02-09,Marquette,76,57,Butler,-4.0,-110,-185,140.0,-110,4.0,-110,155,140.0,-110
2020-02-09,Cincinnati,71,72,Connecticut,-1.0,-110,-120,132.5,-110,1.0,-110,100,132.5,-110
2020-02-09,Rider,73,58,Niagara,-9.5,-110,-550,143.5,-110,9.5,-110,400,143.5,-110
2020-02-09,HoustonU,76,43,WichitaState,-5.0,-110,-220,134.0,-110,5.0,-110,180,134.0,-110
2020-02-09,CentralFlorida,83,75,Tulsa,-3.0,-110,-160,127.0,-110,3.0,-110,140,127.0,-110
2020-02-09,WashingtonU,67,79,WashingtonState,-2.5,-110,-145,137.0,-110,2.5,-110,125,137.0,-110
2020-02-09,Pennsylvania,79,73,Cornell,-5.0,-110,-210,137.0,-110,5.0,-110,175,137.0,-110
2020-02-09,Princeton,81,74,Columbia,-3.0,-110,-155,137.0,-110,3.0,-110,135,137.0,-110
2020-02-09,Rutgers,77,73,Northwestern,-11.0,-110,-700,129.5,-110,11.0,-110,500,129.5,-110
2020-02-09,Monmouth,69,81,St.Peter's,-4.5,-110,-190,135.5,-110,4.5,-110,160,135.5,-110
2020-02-09,NotreDame,61,57,Clemson,-2.0,-110,-135,138.0,-110,2.0,-110,115,138.0,-110
2020-02-09,Massachusetts,69,67,GeorgeMason,-1.5,-110,-120,140.5,-110,1.5,-110,100,140.5,-110
2020-02-08,MemphisU,73,75,SouthFlorida,-8.0,-110,-400,127.5,-110,8.0,-110,300,127.5,-110
2020-02-08,LaSalle,83,66,St.Josephs,-7.5,-110,-360,148.0,-110,7.5,-110,280,148.0,-110
2020-02-08,EasternKentucky,75,83,SIUEdwardsville,-2.5,-110,-145,149.5,-110,2.5,-110,125,149.5,-110
2020-02-08,ETennesseeSt,73,60,Mercer,-8.0,-110,-400,136.0,-110,8.0,-110,300,136.0,-110
2020-02-08,BowlingGreen,85,83,Toledo,-2.0,-110,-130,148.0,-110,2.0,-110,110,148.0,-110
2020-02-08,EasternIllinois,71,65,MoreheadState,-6.5,-110,-280,138.5,-110,6.5,-110,230,138.5,-110
2020-02-08,IllinoisChicago,71,58,WiscGreenBay,-1.5,-110,-130,157.5,-110,1.5,-110,110,157.5,-110
2020-02-08,Hofstra,75,71,Northeastern,-3.5,-110,-170,147.5,-110,3.5,-110,145,147.5,-110
2020-02-08,SouthernUtah,85,57,PortlandState,-6.0,-110,-260,147.5,-110,6.0,-110,210,147.5,-110
2020-02-08,TennMartin,61,75,JacksonvilleSt,-0.0,-110,-110,152.0,-110,0.0,-110,-110,152.0,-110
2020-02-08,TexasTech,62,57,Texas,-2.5,-110,-145,130.0,-110,2.5,-110,125,130.0,-110
2020-02-08,BallState,64,68,WesternMichigan,-5.5,-110,-240,132.5,-110,5.5,-110,190,132.5,-110
2020-02-08,PennState,83,77,Minnesota,-6.0,-110,-260,138.0,-110,6.0,-110,210,138.0,-110
2020-02-08,CollCharleston,65,72,Elon,-11.5,-110,-800,136.5,-110,11.5,-110,550,136.5,-110
2020-02-08,CharlotteU,91,84,TexSanAntonio,-5.5,-110,-250,144.5,-110,5.5,-110,200,144.5,-110
2020-02-08,TexasState,57,60,AppalachianSt,-1.5,-110,-125,130.5,-110,1.5,-110,105,130.5,-110
2020-02-08,E.Washington,74,49,MontanaState,-7.0,-110,-350,146.5,-110,7.0,-110,275,146.5,-110
2020-02-08,SouthDakotaState,81,64,NebraskaOmaha,-8.0,-110,-400,151.0,-110,8.0,-110,300,151.0,-110
2020-02-08,Louisville,80,73,Virginia,-7.0,-110,-310,114.5,-110,7.0,-110,250,114.5,-110
2020-02-08,Tulane,67,81,EastCarolina,-5.5,-110,-230,141.0,-110,5.5,-110,185,141.0,-110
2020-02-08,Nevada,95,77,SanJoseState,-15.5,-110,-2000,155.0,-110,15.5,-110,1000,155.0,-110
2020-02-08,WrightState,83,71,Oakland,-10.0,-110,-600,146.5,-110,10.0,-110,425,146.5,-110
2020-02-08,Wofford,77,84,Chattanooga,-6.5,-110,-280,136.5,-110,6.5,-110,230,136.5,-110
2020-02-08,Yale,75,57,Dartmouth,-13.5,-110,-1400,125.5,-110,13.5,-110,800,125.5,-110
2020-02-08,Baylor,78,70,OklahomaState,-12.5,-110,-1000,129.0,-110,12.5,-110,650,129.0,-110
2020-02-08,Duke,98,96,NorthCarolina,-7.5,-110,-350,149.0,-110,7.5,-110,275,149.0,-110
2020-02-08,Georgia,102,105,Alabama,-2.0,-110,-130,161.5,-110,2.0,-110,110,161.5,-110
2020-02-08,Colorado,81,74,Stanford,-9.0,-110,-450,129.5,-110,9.0,-110,350,129.5,-110
2020-02-08,Belmont,71,63,AustinPeay,-6.5,-110,-280,152.5,-110,6.5,-110,230,152.5,-110
2020-02-08,Harvard,71,72,Brown,-4.5,-110,-200,142.5,-110,4.5,-110,170,142.5,-110
2020-02-08,Iowa,96,72,Nebraska,-14.5,-110,-1500,158.5,-110,14.5,-110,850,158.5,-110
2020-02-08,MiddleTennSt,83,91,Rice,-1.5,-110,-125,150.5,-110,1.5,-110,105,150.5,-110
2020-02-08,YoungstownState,67,55,ClevelandState,-6.0,-110,-260,136.5,-110,6.0,-110,210,136.5,-110
2020-02-08,NewMexico,97,68,Wyoming,-9.5,-110,-550,138.0,-110,9.5,-110,400,138.0,-110
2020-02-08,Creighton,94,82,St.Johns,-9.0,-110,-500,149.0,-110,9.0,-110,375,149.0,-110
2020-02-08,NorthernIowa,83,73,Drake,-9.0,-110,-500,137.0,-110,9.0,-110,375,137.0,-110
2020-02-08,UtahValley,85,87,SeattleU,-1.0,-110,-120,143.5,-110,1.0,-110,100,143.5,-110
2020-02-08,LouisianaTech,79,83,Marshall,-3.0,-110,-150,145.5,-110,3.0,-110,130,145.5,-110
2020-02-08,FlaAtlantic,59,66,FloridaIntl,-2.5,-110,-140,149.0,-110,2.5,-110,120,149.0,-110
2020-02-08,UTArlington,75,89,CoastalCarolina,-2.0,-110,-135,151.5,-110,2.0,-110,115,151.5,-110
2020-02-08,UTRioGrandeValley,75,64,ChicagoSt,-15.0,-110,-1600,138.5,-110,15.0,-110,900,138.5,-110
2020-02-08,VMI,75,64,TheCitadel,-2.0,-110,-135,159.5,-110,2.0,-110,115,159.5,-110
2020-02-08,SouthCarolina,74,54,TexasA&M,-7.0,-110,-330,132.0,-110,7.0,-110,260,132.0,-110
2020-02-08,Kentucky,77,64,Tennessee,-2.5,-110,-145,131.5,-110,2.5,-110,125,131.5,-110
2020-02-08,Kansas,60,46,TCU,-8.0,-110,-400,131.0,-110,8.0,-110,300,131.0,-110
2020-02-08,FloridaState,99,81,MiamiFlorida,-13.5,-110,-1200,143.5,-110,13.5,-110,750,143.5,-110
2020-02-08,VirginiaTech,73,77,BostonCollege,-7.0,-110,-330,131.5,-110,7.0,-110,260,131.5,-110
2020-02-08,WiscMilwaukee,80,79,IUPUI,-4.0,-110,-180,148.0,-110,4.0,-110,150,148.0,-110
2020-02-08,Auburn,91,90,LSU,-4.5,-110,-220,155.5,-110,4.5,-110,180,155.5,-110
2020-02-08,Georgetown,76,72,Depaul,-3.0,-110,-150,145.0,-110,3.0,-110,130,145.0,-110
2020-02-08,MichiganState,68,77,Michigan,-2.5,-110,-145,142.5,-110,2.5,-110,125,142.5,-110
2020-02-08,SMU,90,97,Temple,-1.5,-110,-125,137.5,-110,1.5,-110,105,137.5,-110
2020-02-08,Akron,59,58,EasternMichigan,-12.5,-110,-1000,130.5,-110,12.5,-110,650,130.5,-110
2020-02-08,RhodeIsland,82,51,GeoWashington,-9.0,-110,-500,137.5,-110,9.0,-110,375,137.5,-110
2020-02-08,Drexel,69,76,Towson,-1.0,-110,-120,138.0,-110,1.0,-110,100,138.0,-110
2020-02-08,NorthTexas,71,64,UAB,-4.0,-110,-185,126.0,-110,4.0,-110,155,126.0,-110
2020-02-08,NorthDakotaState,83,76,OralRoberts,-7.0,-110,-320,144.5,-110,7.0,-110,255,144.5,-110
2020-02-08,Villanova,64,70,SetonHall,-4.0,-110,-190,138.0,-110,4.0,-110,160,138.0,-110
2020-02-08,Ohio,77,46,MiamiOhio,-6.0,-110,-260,141.0,-110,6.0,-110,210,141.0,-110
2020-02-08,Arkansas,79,83,Missouri,-1.5,-110,-125,135.0,-110,1.5,-110,105,135.0,-110
2020-02-08,ArkansasLR,90,87,ArkansasState,-9.0,-110,-500,140.0,-110,9.0,-110,375,140.0,-110
2020-02-08,Duquesne,80,83,St.Bonaventure,-4.0,-110,-185,128.0,-110,4.0,-110,155,128.0,-110
2020-02-08,SouthDakota,82,68,NorthDakota,-2.5,-110,-145,154.0,-110,2.5,-110,125,154.0,-110
2020-02-08,GeorgiaState,77,69,ULMonroe,-7.5,-110,-350,141.0,-110,7.5,-110,275,141.0,-110
2020-02-08,Florida,51,68,Mississippi,-3.5,-110,-170,137.0,-110,3.5,-110,145,137.0,-110
2020-02-08,Pittsburgh,73,64,GeorgiaTech,-2.0,-110,-135,131.0,-110,2.0,-110,115,131.0,-110
2020-02-08,Dayton,71,65,SaintLouis,-14.0,-110,-1400,140.5,-110,14.0,-110,800,140.5,-110
2020-02-08,Richmond,59,53,Fordham,-10.0,-110,-600,126.0,-110,10.0,-110,425,126.0,-110
2020-02-08,Delaware,80,78,JamesMadison,-8.0,-110,-400,155.0,-110,8.0,-110,300,155.0,-110
2020-02-08,Furman,82,73,WesternCarolina,-4.5,-110,-200,155.0,-110,4.5,-110,170,155.0,-110
2020-02-08,IndianaU,62,74,Purdue,-3.5,-110,-185,126.5,-110,3.5,-110,155,126.5,-110
2020-02-08,WestVirginia,59,69,Oklahoma,-2.5,-110,-145,140.5,-110,2.5,-110,125,140.5,-110
2020-02-08,William&Mary,64,70,NCWilmington,-5.0,-110,-220,135.5,-110,5.0,-110,180,135.5,-110
2020-02-08,SEMissouriSt,60,62,TennesseeTech,-3.5,-110,-180,138.5,-110,3.5,-110,150,138.5,-110
2020-02-08,OldDominion,72,53,UTEP,-4.0,-110,-185,127.0,-110,4.0,-110,155,127.0,-110
2020-02-08,LongIsland,67,64,Merrimack,-2.0,-110,-135,133.0,-110,2.0,-110,115,133.0,-110
2020-02-08,Lipscomb,72,66,KennesawSt,-10.0,-110,-600,137.0,-110,10.0,-110,425,137.0,-110
2020-02-08,NCCentral,68,63,CoppinState,-2.0,-110,-130,134.0,-110,2.0,-110,110,134.0,-110
2020-02-08,NJIT,54,65,Jacksonville,-2.5,-110,-135,130.5,-110,2.5,-110,115,130.5,-110
2020-02-08,BethuneCookman,78,73,N.CarolinaA&T,-2.5,-110,-145,158.5,-110,2.5,-110,125,158.5,-110
2020-02-08,UMassLowell,50,60,MDBaltimoreCo,-3.0,-110,-160,147.5,-110,3.0,-110,140,147.5,-110
2020-02-08,FloridaA&M,82,78,Howard,-10.0,-110,-600,145.0,-110,10.0,-110,425,145.0,-110
2020-02-08,Bryant,64,60,CentralConn,-15.5,-110,-2500,142.0,-110,15.5,-110,1100,142.0,-110
2020-02-08,McNeeseState,76,82,CentralArkansas,-4.5,-110,-200,156.0,-110,4.5,-110,170,156.0,-110
2020-02-08,MountStMarys,67,70,St.FrancisNY,-1.5,-110,-125,130.0,-110,1.5,-110,105,130.0,-110
2020-02-08,NichollsState,88,82,SamHoustonSt,-2.0,-110,-135,143.5,-110,2.0,-110,115,143.5,-110
2020-02-08,St.FrancisPA,85,68,Wagner,-5.0,-110,-220,147.0,-110,5.0,-110,180,147.0,-110
2020-02-08,MorganState,61,53,MDEasternShore,-10.0,-110,-650,130.0,-110,10.0,-110,450,130.0,-110
2020-02-08,SacredHeart,58,61,RobertMorris,-3.0,-110,-185,137.5,-110,3.0,-110,155,137.5,-110
2020-02-08,Winthrop,70,68,Longwood,-9.5,-110,-500,147.0,-110,9.5,-110,375,147.0,-110
2020-02-08,Lafayette,59,62,Lehigh,-8.0,-110,-425,144.0,-110,8.0,-110,325,144.0,-110
2020-02-08,USCUpstate,57,88,GardnerWebb,-0.0,-110,-110,140.0,-110,0.0,-110,-110,140.0,-110
2020-02-08,Liberty,74,56,NorthAlabama,-10.0,-110,-600,125.0,-110,10.0,-110,425,125.0,-110
2020-02-08,Colgate,67,60,Navy,-8.5,-110,-450,134.0,-110,8.5,-110,350,134.0,-110
2020-02-08,NorthernKentucky,84,65,DetroitU,-11.5,-110,-850,146.5,-110,11.5,-110,575,146.5,-110
2020-02-08,AlabamaA&M,58,54,ArkPineBluff,-1.0,-110,-120,122.0,-110,1.0,-110,100,122.0,-110
2020-02-08,AbileneChristian,84,49,Lamar,-6.5,-110,-280,135.0,-110,6.5,-110,230,135.0,-110
2020-02-08,HoustonBaptist,79,93,NorthwesternSt,-1.0,-110,-120,171.0,-110,1.0,-110,100,171.0,-110
2020-02-08,NorthFlorida,69,60,FlaGulfCoast,-5.0,-110,-220,140.5,-110,5.0,-110,180,140.5,-110
2020-02-08,Radford,81,70,HighPoint,-7.0,-110,-310,133.5,-110,7.0,-110,250,133.5,-110
2020-02-08,Vermont,69,68,Hartford,-13.0,-110,-1100,129.5,-110,13.0,-110,700,129.5,-110
2020-02-08,PrairieViewA&M,69,59,TexasSouthern,-4.5,-110,-220,144.0,-110,4.5,-110,180,144.0,-110
